"EAN KEY","ASIN","PARENTASIN","MPN","MANUFACTURER","SALESRANK","TITLE","BRAND","DETAILPAGEURL","EAN_LIST","UPC_LIST","TOTALNEW","NEW_PRODUCT_FORMATTED_PRICE","SIZE","PACKAGE_QUANTITY","SMALLIMAGE","SMALLIMAGE_HEIGHT","SMALLIMAGE_WIDTH","MEDIUMIMAGE","MEDIUMIMAGE_HEIGHT","MEDIUMIMAGE_WIDTH","LARGEIMAGE","LARGEIMAGE_HEIGHT","LARGEIMAGE_WIDTH","ITEM_FORMAT","ITEM_FEATURE","ITEM_BINDING","ITEM_AUDIENCERATING","ITEM_RUNNINGTIME","ITEM_ACTOR","ITEM_ARTIST","ITEM_AUTHOR","ITEM_CATEGORY","ITEM_DIRECTOR","ITEM_ESRBAGERATING","ITEM_GENRE","ITEM_ISBN","ITEM_DIMENSIONS_HEIGHT","ITEM_DIMENSIONS_LENGTH","ITEM_DIMENSIONS_WEIGHT","ITEM_DIMENSIONS_WIDTH","ITEM_LIST_PRICE","ITEM_NUMBER_OF_DISKS","ITEM_PUBLISHER","ITEM_PUBLICATION_DATE","ITEM_RELEASE_DATE","ITEM_STUDIO","OFFER_CONDITION","OFFER_AVAILABILITY","OFFER_ISELIGIBLEFORPRIME","ERROR"
"0096619570805","B01MUGLSMA","","","","","Kirkland Signature Mens Size 32Wx34L Relaxed Fit Denim Jeans","K S","https://www.amazon.com/Kirkland-Signature-32Wx34L-Relaxed-Denim/dp/B01MUGLSMA","0096619570805","096619570805","2","$19.96","32W x 34L","","https://images-na.ssl-images-amazon.com/images/I/41D2HODvLLL._SL75_.jpg","75","57","https://images-na.ssl-images-amazon.com/images/I/41D2HODvLLL._SL160_.jpg","160","121","https://images-na.ssl-images-amazon.com/images/I/41D2HODvLLL.jpg","500","379","","Kirkland Signature Mens Jeans","Apparel","","","","","","","","","","","","","","","1996","","","","","","New","Usually ships in 24 hours","1","N/A"
"0096619651832","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0096619651832 is not a valid value for ItemId. Please change this value and retry your request."
"0096619691265","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0096619691265 is not a valid value for ItemId. Please change this value and retry your request."
"0096619744039","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0096619744039 is not a valid value for ItemId. Please change this value and retry your request."
"0097153084322","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0097153084322 is not a valid value for ItemId. Please change this value and retry your request."
"0097165351795","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0097165351795 is not a valid value for ItemId. Please change this value and retry your request."
"0097467037694","B0038MKXW2","B01M217DK6","97467037694","Nature's Plus","4604","Nature's Plus Hemaplex Soft Gel Tablets, 90 Count","Nature's Plus","https://www.amazon.com/Natures-Plus-Hemaplex-Tablets-Count/dp/B0038MKXW2","4630000497720,0097467037694","097467037694","4","$14.83","90","1","https://images-na.ssl-images-amazon.com/images/I/51uWvAuv26L._SL75_.jpg","75","37","https://images-na.ssl-images-amazon.com/images/I/51uWvAuv26L._SL160_.jpg","160","79","https://images-na.ssl-images-amazon.com/images/I/51uWvAuv26L.jpg","500","247","","Activated with 85 mg amino acid-chelated iron, 300 mg vitamin C, essential cofactors","Health and Beauty","","","","","","","","","","","640","370","40","370","1660","","Nature's Plus","2016-10-24","2016-10-24","Nature's Plus","New","Usually ships in 24 hours","1","N/A"
"0097467037694","B0096M6NBS","","","Nature's Plus","92185","Nature's Plus - Hema-Plex Nutritional Supplement For Total Blood Health - 90 Softgels","Nature's Plus","https://www.amazon.com/Natures-Plus-Hema-Plex-Nutritional-Supplement/dp/B0096M6NBS","0097467037694","097467037694","1","$13.15","90 Softgels","1","https://images-na.ssl-images-amazon.com/images/I/51S9MNLLJLL._SL75_.jpg","75","39","https://images-na.ssl-images-amazon.com/images/I/51S9MNLLJLL._SL160_.jpg","160","84","https://images-na.ssl-images-amazon.com/images/I/51S9MNLLJLL.jpg","500","263","","","Health and Beauty","","","","","","","","","","","","","","","1315","","Nature's Plus","","","Nature's Plus","New","Usually ships in 2-3 business days","0","N/A"
"0097467800380","B00J9AGGSC","","AB-86949","Nature's Plus","698138","Nature's Plus - ageLOSS First Day Cream - 4 oz.","Nature's Plus","https://www.amazon.com/Natures-Plus-ageLOSS-First-Cream/dp/B00J9AGGSC","0097467800380","097467800380","0","N/A","4 oz.","1","https://images-na.ssl-images-amazon.com/images/I/519SFu0n%2B-L._SL75_.jpg","54","75","https://images-na.ssl-images-amazon.com/images/I/519SFu0n%2B-L._SL160_.jpg","115","160","https://images-na.ssl-images-amazon.com/images/I/519SFu0n%2B-L.jpg","358","500","","","Health and Beauty","","","","","","","","","","","","","","","","","Nature's Plus","","","Nature's Plus","","","","N/A"
"0097512177511","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0097512177511 is not a valid value for ItemId. Please change this value and retry your request."
"0097695718815","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0097695718815 is not a valid value for ItemId. Please change this value and retry your request."
"0097855098092","B00DR8LA6U","B00GXXJF72","910-003825","Logitech","","Logitech Ultrathin Touch Mouse T630 for Windows","Logitech","https://www.amazon.com/Logitech-Ultrathin-Touch-Mouse-Windows/dp/B00DR8LA6U","0012300308021,0045957122962,0978550976130,0000910003825,0801940714213,4055895469421,0097855097613,0795468106448,0809394265398,0012303251218,0617407426489,0097855098092,0641438169671,0801940459787,0801940115553,0611104407062,7427457458445,0734911501577,0021112682137,0804993513680,4055895862987,0803982765420,0734911128095","021112682137,809394265398,734911501577,617407426489,803982765420,801940459787,801940115553,012303251218,978550976130,097855097613,045957122962,804993513680,000910003825,097855098092,795468106448,641438169671,012300308021,611104407062,801940714213,734911128095","63","$32.16","","1","https://images-na.ssl-images-amazon.com/images/I/31NWL2JzmOL._SL75_.jpg","46","75","https://images-na.ssl-images-amazon.com/images/I/31NWL2JzmOL._SL160_.jpg","97","160","https://images-na.ssl-images-amazon.com/images/I/31NWL2JzmOL.jpg","304","500","","Designed For Ultrabook's: Brushed Metallic Body And Silky-Smooth Touch Surface Perfectly Complement The Sleek Look Of Your Ultrabook","Personal Computers","","","","","","","","","","","409","543","43","173","4388","","Logitech","","","Logitech","New","Usually ships in 24 hours","1","N/A"
"0097855103178","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0097855103178 is not a valid value for ItemId. Please change this value and retry your request."
"0097987713535","B016LFY292","B00SUSSDYO","LYSB016LFY292-SPRTSEQIP","","","32 Degrees Heat By Weatherproof, Thermal Long Sleeve Crew, L, Navy","32 Degrees","https://www.amazon.com/32-Degrees-Weatherproof-Thermal-Navy/dp/B016LFY292","0097987713535","097987713535","2","$17.99","Large","1","https://images-na.ssl-images-amazon.com/images/I/516weCy1dDL._SL75_.jpg","75","75","https://images-na.ssl-images-amazon.com/images/I/516weCy1dDL._SL160_.jpg","160","160","https://images-na.ssl-images-amazon.com/images/I/516weCy1dDL.jpg","500","500","","Quick drying and retains heat","Apparel","","","","","","","","","","","","","","","1799","","","","","","New","Usually ships in 1-2 business days","0","N/A"
"0098132269419","B01N9QUVHC","B01MR55QAY","na","bareminerals","661135","bareminerals matte foundation broad spectrum SPF15 (medium beige)","ba","https://www.amazon.com/bareminerals-matte-foundation-spectrum-medium/dp/B01N9QUVHC","0098132269419","098132269419","1","$10.95","","","https://images-na.ssl-images-amazon.com/images/I/41uMmNfUq5L._SL75_.jpg","56","75","https://images-na.ssl-images-amazon.com/images/I/41uMmNfUq5L._SL160_.jpg","120","160","https://images-na.ssl-images-amazon.com/images/I/41uMmNfUq5L.jpg","375","500","","Clinically proven to minimize the appearance of pores.","Misc.","","","","","","","","","","","","","","","1095","","bareminerals","","","bareminerals","New","Usually ships in 1-2 business days","0","N/A"
"0098132332472","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0098132332472 is not a valid value for ItemId. Please change this value and retry your request."
"0098132356225","B00KSPHMW6","B01LX2BTOU","BMUK","BareMinerals","206265","bareMinerals Up Close & Beautiful Kit - Light by Bare Escentuals","Bare Escentuals","https://www.amazon.com/bareMinerals-Close-Beautiful-Kit-Escentuals/dp/B00KSPHMW6","0098132356225","098132356225","3","$79.99","","1","https://images-na.ssl-images-amazon.com/images/I/51%2BGJ3643kL._SL75_.jpg","75","75","https://images-na.ssl-images-amazon.com/images/I/51%2BGJ3643kL._SL160_.jpg","160","160","https://images-na.ssl-images-amazon.com/images/I/51%2BGJ3643kL.jpg","500","500","","For light skin with golden tones","Misc.","","","","","","","","","","","","","","","","","BareMinerals","","","BareMinerals","","","","N/A"
"0098168711104","B00L3NU832","","302477","Great Southern Wood Preserving, Inc.","","WeatherShield 2 in. x 2 in. x 8 ft. #1 Pressure-Treated Lumber","Weathershield","https://www.amazon.com/WeatherShield-ft-Pressure-Treated-Lumber/dp/B00L3NU832","0098168711104","098168711104","0","N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Great Southern Wood Preserving, Inc.","","","Great Southern Wood Preserving, Inc.","","","","N/A"
"0098323173389","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0098323173389 is not a valid value for ItemId. Please change this value and retry your request."
"0098346003922","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0098346003922 is not a valid value for ItemId. Please change this value and retry your request."
"0098367024081","B00DGWGHSI","","","","","JIANGXI RIVE VERMICELLI (BUN GIANG TAY)","Ng Fung","https://www.amazon.com/JIANGXI-RIVE-VERMICELLI-BUN-GIANG/dp/B00DGWGHSI","0098367024081","098367024081","0","N/A","","","https://images-na.ssl-images-amazon.com/images/I/51jfkOtEKyL._SL75_.jpg","50","75","https://images-na.ssl-images-amazon.com/images/I/51jfkOtEKyL._SL160_.jpg","107","160","https://images-na.ssl-images-amazon.com/images/I/51jfkOtEKyL.jpg","335","500","","","Misc.","","","","","","","","","","","","","","","","","","","","","","","","N/A"
"0098399705033","B0084JQFIK","B00R6PHCVC","Microplane Pink","Microplane","2729","Microplane Colossal Pedicure Rasp, Pink","Microplane","https://www.amazon.com/Microplane-Colossal-Pedicure-Rasp-Pink/dp/B0084JQFIK","0794628178691,0524883453185,0098399705033,0696730220766","098399705033,696730220766,524883453185,794628178691","15","$7.50","11"" Total Length","1","https://images-na.ssl-images-amazon.com/images/I/41%2B8Q4y7Y6L._SL75_.jpg","75","75","https://images-na.ssl-images-amazon.com/images/I/41%2B8Q4y7Y6L._SL160_.jpg","160","160","https://images-na.ssl-images-amazon.com/images/I/41%2B8Q4y7Y6L.jpg","500","500","","Instantly eliminate thick callused skin","Health and Beauty","","","","","","","","","","","110","1047","18","236","750","","Microplane","","","Microplane","New","Usually ships in 24 hours","0","N/A"
"0098531210364","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0098531210364 is not a valid value for ItemId. Please change this value and retry your request."
"0098689249018","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0098689249018 is not a valid value for ItemId. Please change this value and retry your request."
"0098689906942","B01HR20HOM","B00LFWPFJ8","","","","Kate Spade New York Newbury Lane Small Loden Satchel Hand Bag (Sweetheart Pink)","Kate Spade New York","https://www.amazon.com/Kate-Spade-New-York-Sweetheart/dp/B01HR20HOM","0098689906942","098689906942","0","N/A","Small","","https://images-na.ssl-images-amazon.com/images/I/41UniIew8LL._SL75_.jpg","58","75","https://images-na.ssl-images-amazon.com/images/I/41UniIew8LL._SL160_.jpg","125","160","https://images-na.ssl-images-amazon.com/images/I/41UniIew8LL.jpg","390","500","","Satchel with snap closure; 14-karat light gold plated hardware; Kate Spade name plate on front","","","","","","","","","","","","820","1090","","470","","","","","","","","","","N/A"
"0098689930343","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0098689930343 is not a valid value for ItemId. Please change this value and retry your request."
"0098689931166","B01FL2M888","B00OHU0M2A","WKRU2895","","","Kate Spade Hanna Wellesley Crossbody - Cream/Pebble","Kate Spade New York","https://www.amazon.com/Kate-Spade-Hanna-Wellesley-Crossbody/dp/B01FL2M888","0098689931166","098689931166","0","N/A","ONE SIZE","1","https://images-na.ssl-images-amazon.com/images/I/418gMJYjwlL._SL75_.jpg","60","75","https://images-na.ssl-images-amazon.com/images/I/418gMJYjwlL._SL160_.jpg","128","160","https://images-na.ssl-images-amazon.com/images/I/418gMJYjwlL.jpg","400","500","","Compact boar-embossed pebbled leather cross-body bag with polished hardware","","","","","","","","","","","","650","900","","300","19800","","","","","","","","","N/A"
"0098689931166","B01MCS7H7Q","B01MCS7DOS","","","","Kate Spade Wellesley Hanna Leather Crossbody WKRU2895 (Cherry Liquor Red)","Kate Spade New York","https://www.amazon.com/Kate-Spade-Wellesley-Crossbody-WKRU2895/dp/B01MCS7H7Q","0098689931166","098689931166","2","$133.00","Large","2","https://images-na.ssl-images-amazon.com/images/I/51Ix7IlB4BL._SL75_.jpg","58","75","https://images-na.ssl-images-amazon.com/images/I/51Ix7IlB4BL._SL160_.jpg","123","160","https://images-na.ssl-images-amazon.com/images/I/51Ix7IlB4BL.jpg","385","500","","Kate Spade Wellesley Hanna Leather Crossbody WKRU2895","","","","","","","","","","","","","","","","13300","","","","","","New","Usually ships in 1-2 business days","0","N/A"
"0098689932873","B01FGANC5S","","","","5367733","Kate Spade Parchment Drive Havana Leather Clutch","Kate Spade New York","https://www.amazon.com/Kate-Spade-Parchment-Havana-Leather/dp/B01FGANC5S","0098689932873","098689932873","3","$154.98","","","https://images-na.ssl-images-amazon.com/images/I/410Lsx2dcYL._SL75_.jpg","50","75","https://images-na.ssl-images-amazon.com/images/I/410Lsx2dcYL._SL160_.jpg","107","160","https://images-na.ssl-images-amazon.com/images/I/410Lsx2dcYL.jpg","333","500","","Imported","","","","","","","","","","","","","","","","15498","","","","","","New","Usually ships in 24 hours","1","N/A"
"0098691032417","B000EYFTNK","B00KH6MM4O","FRAG424732","Liz Claiborne","199609","Curve Crush By Liz Claiborne for Women, 0.18 Ounce","Liz Claiborne","https://www.amazon.com/Curve-Crush-Liz-Claiborne-Women/dp/B000EYFTNK","0885207346010,5055797689308,0880481618365,0880523259471,0885913151854,0617689028821,0556779981632,0728653773095,0885396029695,0787734539371,7168747811914,0885889388872,6909121439772,0885875560312,8858281058546,0098691032417,8858697180039,0885404962617,0885895339950,0841469197784,0885339741233,0885892070580,0885433421833,0885173107028","787734539371,885396029695,885913151854,885892070580,885889388872,728653773095,098691032417,556779981632,617689028821,880481618365,885173107028,885207346010,885895339950,880523259471,885404962617,841469197784,885875560312,885339741233,885433421833","9","$3.51","5.3 ml","1","https://images-na.ssl-images-amazon.com/images/I/51P9mVLUDXL._SL75_.jpg","75","75","https://images-na.ssl-images-amazon.com/images/I/51P9mVLUDXL._SL160_.jpg","160","160","https://images-na.ssl-images-amazon.com/images/I/51P9mVLUDXL.jpg","500","500","","5.3 ml Perfume Splash (Mini)","Health and Beauty","","","","","","","","","","","150","500","1","150","600","","Liz Claiborne","2011-06-08","2012-09-26","Liz Claiborne","New","Usually ships in 1-2 business days","0","N/A"
"0098691032417","B005DHRQ9S","","142235","LIZ CLAIBORNE","1326176","CURVE CRUSH by Liz Claiborne PARFUM .18 OZ CURVE CRUSH by Liz Claiborne PARFUM .18 OZ","Liz Claiborne","https://www.amazon.com/CURVE-CRUSH-Liz-Claiborne-PARFUM/dp/B005DHRQ9S","0681131826808,0098691032417,0885728781482","885728781482,098691032417,681131826808","5","$5.50","","1","https://images-na.ssl-images-amazon.com/images/I/215qWJMEPfL._SL75_.jpg","75","72","https://images-na.ssl-images-amazon.com/images/I/215qWJMEPfL._SL160_.jpg","150","145","https://images-na.ssl-images-amazon.com/images/I/215qWJMEPfL.jpg","150","145","","Curve Crush By Liz Claiborne Parfum .18 Oz","Misc.","","","","","","","","","","","","","100","","895","","LIZ CLAIBORNE","","","LIZ CLAIBORNE","New","Usually ships in 1-2 business days","0","N/A"
"0098691032417","B005OWAGYE","B00BUU5X3S","403001","LIZ CLAIBORNE","1184084","CURVE CRUSH For Women 0.18 oz Perfume Mini (Clamshell) By LIZ CLAIBORNE","CURVE CRUSH","https://www.amazon.com/CURVE-CRUSH-Perfume-Clamshell-CLAIBORNE/dp/B005OWAGYE","0098691032417","098691032417","2","$5.66","0.18 oz","1","https://images-na.ssl-images-amazon.com/images/I/116UTRFEvaL._SL75_.jpg","75","75","https://images-na.ssl-images-amazon.com/images/I/116UTRFEvaL._SL160_.jpg","110","110","https://images-na.ssl-images-amazon.com/images/I/116UTRFEvaL.jpg","110","110","","LIZ CLAIBORNE","Misc.","","","","","","","","","","","","","2200","","1200","","LIZ CLAIBORNE","","","LIZ CLAIBORNE","New","Usually ships in 1-2 business days","0","N/A"
